year,movie_name,best_picture,best_picture_won,best_animated_feature,best_animated_feature_won,best_foreign,best_foreign_won,best_doc,best_doc_won,best_doc_short,best_doc_short_won,best_live_short,best_live_short_won,best_animated_short,best_animated_short_won,release_year,period,movie_id,rating,review_num,winner,min,0
2013,Searching for Sugar Man,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0,tt2125608,8.592592592592593,27,1,,4
2013,Searching for Sugar Man,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,1,tt2125608,8.631578947368421,19,1,,4
2013,The Gatekeepers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0,tt2309788,7.833333333333333,6,0,1.0,4
2013,The Gatekeepers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,1,tt2309788,8.636363636363637,11,0,1.0,4
2012,The Artist,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0,tt1655442,7.6923076923076925,221,1,,4
2012,The Artist,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,1,tt1655442,7.572727272727272,110,1,,4
2012,The Help,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0,tt1454029,7.806818181818182,88,0,1.0,4
2012,The Help,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,1,tt1454029,7.444444444444445,27,0,1.0,4
2012,Rango,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0,tt1192628,7.913043478260869,23,1,,4
2012,Rango,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,1,tt1192628,7.5,8,1,,4
2012,Kung Fu Panda 2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0,tt1302011,7.2105263157894735,19,0,1.0,4
2012,Kung Fu Panda 2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,1,tt1302011,7.818181818181818,11,0,1.0,4
